52.200001,365,0,9,6,284.123993
52.299999,365,3,14,6,226.876007
52.400002,365,3,13,0,284.123993
54.099998,365,0,4,15,332.529877
54.200001,365,0,7,13,178.470123
54.299999,365,3,4,0,332.529877
54.400002,365,3,6,2,178.470123
59.099998,365,0,5,5,331.160614
59.200001,365,0,5,1,179.839386
59.299999,365,3,5,10,331.160614
59.400002,365,3,9,10,179.839386
60.099998,365,0,10,10,338.808746
60.200001,365,0,10,9,172.191254
60.299999,365,3,10,5,338.808746
60.400002,365,3,10,3,172.191254
61.099998,365,0,9,15,310.556061
61.200001,365,0,4,14,200.443939
61.299999,365,3,9,0,310.556061
61.400002,365,3,14,0,200.443939
63.099998,365,0,6,6,320.812317
63.200001,365,0,8,10,190.187683
63.299999,365,3,6,9,320.812317
63.400002,365,3,9,6,190.187683
68.099998,365,0,2,1,338.834808
68.199997,365,0,3,1,172.165192
68.300003,365,3,2,14,338.834808
68.400002,365,3,2,15,172.165192
71.099998,365,0,0,13,0.323747
71.199997,365,0,1,14,510.676239
71.300003,365,3,0,2,0.323747
71.400002,365,3,1,1,510.676239
72.099998,365,0,7,7,4.879561
72.199997,365,0,6,7,506.120453
72.300003,365,3,7,8,4.879561
72.400002,365,3,6,8,506.120453
73.099998,365,0,4,14,2.448432
73.199997,365,0,4,14,508.551575
73.300003,365,3,4,1,2.448432
73.400002,365,3,5,1,508.551575
74.099998,365,0,14,14,4.324099
74.199997,365,0,13,14,506.675903
74.300003,365,3,14,1,4.324099
74.400002,365,3,15,1,506.675903
76.099998,365,0,5,10,246.516769
76.199997,365,0,2,15,264.483215
76.300003,365,3,5,5,246.516769
76.400002,365,3,6,11,264.483215
78.099998,365,0,8,6,337.927124
78.199997,365,0,6,6,173.072876
78.300003,365,3,8,9,337.927124
78.400002,365,3,6,10,173.072876
79.099998,365,0,7,5,129.072632
79.199997,365,0,7,10,381.927368
79.300003,365,3,7,10,129.072632
79.400002,365,3,10,7,381.927368
80.099998,365,0,5,5,30.665512
80.199997,365,0,5,3,480.334473
80.300003,365,3,5,10,30.665512
80.400002,365,3,4,12,480.334473
82.099998,365,0,13,6,152.465652
82.199997,365,0,8,6,358.534363
82.300003,365,3,13,9,152.465652
82.400002,365,3,13,14,358.534363
84.099998,365,0,1,11,2.692243
84.199997,365,0,1,11,508.307770
84.300003,365,3,1,4,2.692243
84.400002,365,3,1,3,508.307770
85.099998,365,0,9,13,103.492790
85.199997,365,0,6,11,407.507202
85.300003,365,3,9,2,103.492790
85.400002,365,3,12,5,407.507202
89.099998,365,0,1,6,313.396088
89.199997,365,0,4,10,197.603912
89.300003,365,3,1,9,313.396088
89.400002,365,3,6,11,197.603912
91.099998,365,0,4,15,326.344818
91.199997,365,0,2,12,184.655182
91.300003,365,3,4,0,326.344818
91.400002,365,3,5,4,184.655182
92.099998,365,0,10,12,303.633972
92.199997,365,0,6,15,207.366028
92.300003,365,3,10,3,303.633972
92.400002,365,3,7,0,207.366028
93.099998,365,0,1,6,4.493869
93.199997,365,0,1,5,506.506134
93.300003,365,3,1,9,4.493869
93.400002,365,3,1,9,506.506134
94.099998,365,0,0,1,4.841526
94.199997,365,0,0,2,506.158478
94.300003,365,3,0,14,4.841526
94.400002,365,3,1,13,506.158478
95.099998,365,0,9,11,29.925764
95.199997,365,0,10,13,481.074249
95.300003,365,3,9,4,29.925764
95.400002,365,3,8,3,481.074249
98.099998,365,0,10,12,326.394745
98.199997,365,0,7,12,184.605255
98.300003,365,3,10,3,326.394745
98.400002,365,3,14,1,184.605255
102.099998,365,0,10,1,0.037148
102.199997,365,0,10,1,510.962860
102.300003,365,3,10,14,0.037148
102.400002,365,3,10,14,510.962860
103.099998,365,0,12,3,82.075142
103.199997,365,0,9,2,428.924866
103.300003,365,3,12,12,82.075142
103.400002,365,3,12,15,428.924866
105.099998,365,0,9,11,340.010406
105.199997,365,0,8,12,170.989594
105.300003,365,3,9,4,340.010406
105.400002,365,3,9,5,170.989594
106.099998,365,0,10,2,319.495636
106.199997,365,0,13,5,191.504364
106.300003,365,3,10,13,319.495636
106.400002,365,3,6,10,191.504364
107.099998,365,0,14,0,315.092499
107.199997,365,0,13,4,195.907501
107.300003,365,3,14,15,315.092499
107.400002,365,3,10,12,195.907501
108.099998,365,0,12,6,27.313614
108.199997,365,0,14,7,483.686401
108.300003,365,3,12,9,27.313614
108.400002,365,3,10,9,483.686401
109.099998,365,0,6,3,328.212250
109.199997,365,0,7,0,182.787750
109.300003,365,3,6,12,328.212250
109.400002,365,3,5,15,182.787750
110.099998,365,0,11,10,87.190361
110.199997,365,0,8,10,423.809631
110.300003,365,3,11,5,87.190361
110.400002,365,3,9,2,423.809631
113.099998,365,0,9,1,2.298947
113.199997,365,0,8,1,508.701050
113.300003,365,3,9,14,2.298947
113.400002,365,3,8,14,508.701050
115.099998,365,0,1,10,338.028046
115.199997,365,0,2,11,172.971954
115.300003,365,3,1,5,338.028046
115.400002,365,3,2,7,172.971954
116.099998,365,0,12,4,256.054413
116.199997,365,0,7,1,254.945587
116.300003,365,3,12,11,256.054413
116.400002,365,3,12,5,254.945587
117.099998,365,0,8,5,326.429718
117.199997,365,0,8,2,184.570282
117.300003,365,3,8,10,326.429718
117.400002,365,3,11,8,184.570282
118.099998,365,0,7,1,104.130577
118.199997,365,0,4,4,406.869415
118.300003,365,3,7,14,104.130577
118.400002,365,3,3,15,406.869415
121.099998,365,0,9,2,340.526337
121.199997,365,0,9,2,170.473663
121.300003,365,3,9,13,340.526337
121.400002,365,3,10,13,170.473663
122.099998,365,0,10,3,308.657410
122.199997,365,0,13,6,202.342590
122.300003,365,3,10,12,308.657410
122.400002,365,3,14,9,202.342590
123.099998,365,0,1,10,13.053080
123.199997,365,0,0,11,497.946930
123.300003,365,3,1,5,13.053080
123.400002,365,3,0,6,497.946930
125.099998,365,0,4,6,109.999985
125.199997,365,0,5,2,401.000000
125.300003,365,3,4,9,109.999985
125.400002,365,3,6,13,401.000000
126.099998,365,0,0,6,267.978516
126.199997,365,0,6,4,243.021484
126.300003,365,3,0,9,267.978516
126.400002,365,3,5,13,243.021484
127.099998,365,0,7,9,308.071472
127.199997,365,0,10,5,202.928528
127.300003,365,3,7,6,308.071472
127.400002,365,3,2,7,202.928528
129.100006,365,0,10,14,340.608459
129.199997,365,0,10,14,170.391541
129.300003,365,3,10,1,340.608459
129.399994,365,3,10,1,170.391541
130.100006,365,0,11,14,38.171566
130.199997,365,0,8,14,472.828430
130.300003,365,3,11,1,38.171566
130.399994,365,3,8,1,472.828430
131.100006,365,0,14,9,3.852135
131.199997,365,0,14,9,507.147858
131.300003,365,3,14,6,3.852135
131.399994,365,3,15,6,507.147858
133.100006,365,0,10,5,106.750641
133.199997,365,0,7,2,404.249359
133.300003,365,3,10,10,106.750641
133.399994,365,3,12,13,404.249359
134.100006,365,0,14,12,2.711854
134.199997,365,0,14,12,508.288147
134.300003,365,3,14,3,2.711854
134.399994,365,3,15,3,508.288147
136.100006,365,0,5,0,312.886658
136.199997,365,0,10,0,198.113342
136.300003,365,3,5,15,312.886658
136.399994,365,3,3,10,198.113342
137.100006,365,0,12,10,335.753326
137.199997,365,0,10,11,175.246674
137.300003,365,3,12,5,335.753326
137.399994,365,3,14,4,175.246674
138.100006,365,0,8,4,73.190948
138.199997,365,0,6,7,437.809052
138.300003,365,3,8,11,73.190948
138.399994,365,3,6,8,437.809052
140.100006,365,0,12,9,331.007172
140.199997,365,0,9,11,179.992828
140.300003,365,3,12,6,331.007172
140.399994,365,3,9,4,179.992828
143.100006,365,0,8,12,19.898357
143.199997,365,0,7,11,491.101654
143.300003,365,3,8,3,19.898357
143.399994,365,3,9,2,491.101654
145.100006,365,0,2,10,0.067598
145.199997,365,0,2,10,510.932404
145.300003,365,3,2,5,0.067598
145.399994,365,3,2,5,510.932404
149.100006,365,0,5,12,184.409988
149.199997,365,0,0,14,326.590027
149.300003,365,3,5,3,184.409988
149.399994,365,3,8,7,326.590027
150.100006,365,0,10,12,334.483612
150.199997,365,0,10,9,176.516388
150.300003,365,3,10,3,334.483612
150.399994,365,3,9,5,176.516388
151.100006,365,0,15,5,340.621368
151.199997,365,0,14,5,170.378632
151.300003,365,3,15,10,340.621368
151.399994,365,3,15,10,170.378632
152.100006,365,0,14,3,103.549698
152.199997,365,0,12,7,407.450317
152.300003,365,3,14,12,103.549698
152.399994,365,3,10,10,407.450317
156.100006,365,0,5,1,256.865356
156.199997,365,0,5,7,254.134644
156.300003,365,3,5,14,256.865356
156.399994,365,3,11,14,254.134644
157.100006,365,0,4,11,340.641357
157.199997,365,0,4,11,170.358643
157.300003,365,3,4,4,340.641357
157.399994,365,3,4,5,170.358643
158.100006,365,0,14,7,296.473145
158.199997,365,0,13,12,214.526855
158.300003,365,3,14,8,296.473145
158.399994,365,3,9,9,214.526855
160.100006,365,0,12,5,265.406250
160.199997,365,0,6,6,245.593750
160.300003,365,3,12,10,265.406250
160.399994,365,3,11,4,245.593750
162.100006,365,0,6,8,334.422760
162.199997,365,0,9,7,176.577240
162.300003,365,3,6,7,334.422760
162.399994,365,3,8,9,176.577240
164.100006,365,0,1,8,191.855240
164.199997,365,0,0,13,319.144775
164.300003,365,3,1,7,191.855240
164.399994,365,3,5,10,319.144775
167.100006,365,0,14,7,323.195557
167.199997,365,0,11,10,187.804443
167.300003,365,3,14,8,323.195557
167.399994,365,3,15,12,187.804443
168.100006,365,0,5,5,130.940659
168.199997,365,0,9,4,380.059326
168.300003,365,3,5,10,130.940659
168.399994,365,3,4,5,380.059326
169.100006,365,0,6,5,67.363350
169.199997,365,0,9,5,443.636658
169.300003,365,3,6,10,67.363350
169.399994,365,3,6,7,443.636658
170.100006,365,0,6,12,45.533997
170.199997,365,0,8,13,465.466003
170.300003,365,3,6,3,45.533997
170.399994,365,3,3,4,465.466003
171.100006,365,0,5,2,251.082321
171.199997,365,0,0,5,259.917664
171.300003,365,3,5,13,251.082321
171.399994,365,3,9,9,259.917664
172.100006,365,0,3,5,100.614120
172.199997,365,0,2,9,410.385864
172.300003,365,3,3,10,100.614120
172.399994,365,3,5,7,410.385864
173.100006,365,0,11,15,0.545598
173.199997,365,0,11,15,510.454407
173.300003,365,3,11,0,0.545598
173.399994,365,3,11,0,510.454407
174.100006,365,0,7,13,236.507874
174.199997,365,0,4,8,274.492126
174.300003,365,3,7,2,236.507874
174.399994,365,3,2,5,274.492126
177.100006,365,0,6,5,1.258339
177.199997,365,0,7,4,509.741669
177.300003,365,3,6,10,1.258339
177.399994,365,3,6,10,509.741669
179.100006,365,0,10,8,288.375946
179.199997,365,0,13,3,222.624054
179.300003,365,3,10,7,288.375946
179.399994,365,3,12,13,222.624054
180.100006,365,0,6,11,319.494446
180.199997,365,0,2,12,191.505554
180.300003,365,3,6,4,319.494446
180.399994,365,3,10,7,191.505554
183.100006,365,0,9,2,336.933899
183.199997,365,0,10,4,174.066101
183.300003,365,3,9,13,336.933899
183.399994,365,3,11,13,174.066101
184.100006,365,0,4,7,331.386749
184.199997,365,0,2,5,179.613251
184.300003,365,3,4,8,331.386749
184.399994,365,3,7,7,179.613251
186.100006,365,0,6,5,321.363190
186.199997,365,0,10,7,189.636810
186.300003,365,3,6,10,321.363190
186.399994,365,3,9,12,189.636810
187.100006,365,0,8,8,2.753333
187.199997,365,0,9,8,508.246674
187.300003,365,3,8,7,2.753333
187.399994,365,3,8,8,508.246674
188.100006,365,0,11,4,0.515838
188.199997,365,0,11,4,510.484161
188.300003,365,3,11,11,0.515838
188.399994,365,3,11,11,510.484161
189.100006,365,0,4,9,48.520370
189.199997,365,0,2,8,462.479614
189.300003,365,3,4,6,48.520370
189.399994,365,3,2,6,462.479614
190.100006,365,0,4,1,103.599182
190.199997,365,0,5,5,407.400818
190.300003,365,3,4,14,103.599182
190.399994,365,3,5,10,407.400818
192.100006,365,0,7,5,310.693909
192.199997,365,0,5,10,200.306091
192.300003,365,3,7,10,310.693909
192.399994,365,3,8,5,200.306091
194.100006,365,0,6,5,164.132538
194.199997,365,0,2,9,346.867462
194.300003,365,3,6,10,164.132538
194.399994,365,3,6,5,346.867462
195.100006,365,0,4,8,325.161316
195.199997,365,0,5,4,185.838684
195.300003,365,3,4,7,325.161316
195.399994,365,3,0,8,185.838684
197.100006,365,0,4,8,321.823608
197.199997,365,0,7,5,189.176392
197.300003,365,3,4,7,321.823608
197.399994,365,3,4,11,189.176392
198.100006,365,0,7,5,237.470078
198.199997,365,0,10,0,273.529907
198.300003,365,3,7,10,237.470078
198.399994,365,3,13,11,273.529907
199.100006,365,0,5,10,217.417511
199.199997,365,0,10,7,293.582489
199.300003,365,3,5,5,217.417511
199.399994,365,3,9,0,293.582489
200.100006,365,0,12,9,105.822525
200.199997,365,0,14,6,405.177490
200.300003,365,3,12,6,105.822525
200.399994,365,3,11,2,405.177490
201.100006,365,0,8,5,52.386425
201.199997,365,0,9,7,458.613586
201.300003,365,3,8,10,52.386425
201.399994,365,3,6,9,458.613586
204.100006,365,0,12,10,331.354980
204.199997,365,0,13,7,179.645020
204.300003,365,3,12,5,331.354980
204.399994,365,3,12,2,179.645020
205.100006,365,0,11,13,1.474967
205.199997,365,0,11,13,509.525024
205.300003,365,3,11,2,1.474967
205.399994,365,3,11,2,509.525024
207.100006,365,0,10,4,306.586426
207.199997,365,0,13,0,204.413574
207.300003,365,3,10,11,306.586426
207.399994,365,3,13,7,204.413574
208.100006,365,0,3,4,175.493896
208.199997,365,0,5,9,335.506104
208.300003,365,3,3,11,175.493896
208.399994,365,3,8,9,335.506104
209.100006,365,0,12,7,338.541016
209.199997,365,0,11,6,172.458984
209.300003,365,3,12,8,338.541016
209.399994,365,3,11,7,172.458984
211.100006,365,0,6,7,135.937500
211.199997,365,0,5,3,375.062500
211.300003,365,3,6,8,135.937500
211.399994,365,3,3,4,375.062500
212.100006,365,0,4,12,337.475891
212.199997,365,0,3,14,173.524109
212.300003,365,3,4,3,337.475891
212.399994,365,3,4,1,173.524109
213.100006,365,0,7,11,73.481407
213.199997,365,0,9,14,437.518585
213.300003,365,3,7,4,73.481407
213.399994,365,3,5,1,437.518585
215.100006,365,0,9,14,336.834625
215.199997,365,0,9,12,174.165375
215.300003,365,3,9,1,336.834625
215.399994,365,3,10,3,174.165375
216.100006,365,0,5,11,265.389282
216.199997,365,0,3,5,245.610718
216.300003,365,3,5,4,265.389282
216.399994,365,3,1,0,245.610718
218.100006,365,0,2,1,1.968817
218.199997,365,0,2,1,509.031189
218.300003,365,3,2,14,1.968817
218.399994,365,3,2,14,509.031189
220.100006,365,0,8,12,117.966850
220.199997,365,0,4,12,393.033142
220.300003,365,3,8,3,117.966850
220.399994,365,3,9,8,393.033142
221.100006,365,0,3,11,59.933990
221.199997,365,0,2,8,451.066010
221.300003,365,3,3,4,59.933990
221.399994,365,3,3,1,451.066010
222.100006,365,0,13,6,339.256256
222.199997,365,0,12,8,171.743744
222.300003,365,3,13,9,339.256256
222.399994,365,3,13,10,171.743744
223.100006,365,0,3,8,326.423492
223.199997,365,0,5,4,184.576508
223.300003,365,3,3,7,326.423492
223.399994,365,3,7,7,184.576508
227.100006,365,0,1,14,0.510783
227.199997,365,0,0,14,510.489227
227.300003,365,3,1,1,0.510783
227.399994,365,3,1,1,510.489227
231.100006,365,0,1,15,168.599716
231.199997,365,0,2,10,342.400269
231.300003,365,3,1,0,168.599716
231.399994,365,3,4,4,342.400269
232.100006,365,0,2,5,24.196156
232.199997,365,0,4,4,486.803833
232.300003,365,3,2,10,24.196156
232.399994,365,3,0,10,486.803833
234.100006,365,0,9,9,97.042740
234.199997,365,0,13,9,413.957275
234.300003,365,3,9,6,97.042740
234.399994,365,3,9,9,413.957275
237.100006,365,0,11,8,329.023682
237.199997,365,0,13,5,181.976318
237.300003,365,3,11,7,329.023682
237.399994,365,3,13,10,181.976318
242.100006,365,0,8,2,293.779205
242.199997,365,0,14,2,217.220795
242.300003,365,3,8,13,293.779205
242.399994,365,3,3,15,217.220795
244.100006,365,0,7,10,74.548286
244.199997,365,0,6,7,436.451721
244.300003,365,3,7,5,74.548286
244.399994,365,3,10,7,436.451721
245.100006,365,0,15,9,303.304443
245.199997,365,0,13,4,207.695557
245.300003,365,3,15,6,303.304443
245.399994,365,3,10,7,207.695557
247.100006,365,0,13,15,339.975983
247.199997,365,0,12,15,171.024017
247.300003,365,3,13,0,339.975983
247.399994,365,3,12,0,171.024017
249.100006,365,0,4,12,295.915527
249.199997,365,0,10,11,215.084473
249.300003,365,3,4,3,295.915527
249.399994,365,3,6,8,215.084473
251.100006,365,0,2,9,336.519104
251.199997,365,0,4,8,174.480896
251.300003,365,3,2,6,336.519104
251.399994,365,3,4,7,174.480896
252.100006,365,0,2,5,7.954809
252.199997,365,0,2,6,503.045197
252.300003,365,3,2,10,7.954809
252.399994,365,3,3,11,503.045197
254.100006,365,0,1,12,248.286560
254.199997,365,0,3,6,262.713440
254.300003,365,3,1,3,248.286560
254.399994,365,3,6,5,262.713440
256.100006,365,0,6,8,149.060287
256.200012,365,0,5,13,361.939697
256.299988,365,3,6,7,149.060287
256.399994,365,3,10,10,361.939697
257.100006,365,0,7,10,123.587624
257.200012,365,0,10,8,387.412384
257.299988,365,3,7,5,123.587624
257.399994,365,3,10,1,387.412384
258.100006,365,0,1,6,123.292252
258.200012,365,0,1,1,387.707764
258.299988,365,3,1,9,123.292252
258.399994,365,3,0,5,387.707764
259.100006,365,0,12,9,294.182098
259.200012,365,0,13,14,216.817902
259.299988,365,3,12,6,294.182098
259.399994,365,3,6,6,216.817902
260.100006,365,0,6,14,4.834004
260.200012,365,0,7,14,506.165985
260.299988,365,3,6,1,4.834004
260.399994,365,3,7,1,506.165985
261.100006,365,0,5,2,339.123230
261.200012,365,0,5,4,171.876770
261.299988,365,3,5,13,339.123230
261.399994,365,3,5,11,171.876770
262.100006,365,0,10,7,199.914917
262.200012,365,0,15,4,311.085083
262.299988,365,3,10,8,199.914917
262.399994,365,3,4,7,311.085083
264.100006,365,0,15,10,339.160339
264.200012,365,0,15,12,171.839661
264.299988,365,3,15,5,339.160339
264.399994,365,3,15,6,171.839661
268.100006,365,0,8,6,328.852570
268.200012,365,0,5,4,182.147430
268.299988,365,3,8,9,328.852570
268.399994,365,3,11,8,182.147430
269.100006,365,0,5,2,2.588527
269.200012,365,0,5,2,508.411469
269.299988,365,3,5,13,2.588527
269.399994,365,3,5,13,508.411469
270.100006,365,0,3,11,199.750839
270.200012,365,0,1,5,311.249146
270.299988,365,3,3,4,199.750839
270.399994,365,3,8,7,311.249146
272.100006,365,0,3,0,2.033220
272.200012,365,0,3,1,508.966766
272.299988,365,3,3,15,2.033220
272.399994,365,3,4,14,508.966766
274.100006,365,0,9,3,217.016495
274.200012,365,0,9,8,293.983521
274.299988,365,3,9,12,217.016495
274.399994,365,3,4,14,293.983521
276.100006,365,0,13,10,340.485199
276.200012,365,0,13,9,170.514801
276.299988,365,3,13,5,340.485199
276.399994,365,3,13,5,170.514801
278.100006,365,0,12,9,49.385704
278.200012,365,0,9,8,461.614288
278.299988,365,3,12,6,49.385704
278.399994,365,3,14,7,461.614288
282.100006,365,0,15,0,234.866516
282.200012,365,0,10,0,276.133484
282.299988,365,3,15,15,234.866516
282.399994,365,3,12,10,276.133484
283.100006,365,0,10,4,105.864517
283.200012,365,0,13,1,405.135498
283.299988,365,3,10,11,105.864517
283.399994,365,3,13,14,405.135498
289.100006,365,0,10,10,14.355788
289.200012,365,0,9,11,496.644226
289.299988,365,3,10,5,14.355788
289.399994,365,3,8,5,496.644226
290.100006,365,0,14,8,53.476997
290.200012,365,0,12,7,457.523010
290.299988,365,3,14,7,53.476997
290.399994,365,3,13,5,457.523010
291.100006,365,0,11,13,221.970108
291.200012,365,0,5,11,289.029907
291.299988,365,3,11,2,221.970108
291.399994,365,3,5,2,289.029907
294.100006,365,0,7,4,30.401819
294.200012,365,0,6,6,480.598175
294.299988,365,3,7,11,30.401819
294.399994,365,3,9,12,480.598175
296.100006,365,0,10,2,320.301971
296.200012,365,0,6,2,190.698029
296.299988,365,3,10,13,320.301971
296.399994,365,3,12,9,190.698029
298.100006,365,0,13,15,218.903641
298.200012,365,0,15,9,292.096375
298.299988,365,3,13,0,218.903641
298.399994,365,3,9,4,292.096375
299.100006,365,0,7,9,231.625992
299.200012,365,0,1,12,279.374023
299.299988,365,3,7,6,231.625992
299.399994,365,3,8,12,279.374023
303.100006,365,0,11,3,9.545369
303.200012,365,0,12,3,501.454620
303.299988,365,3,11,12,9.545369
303.399994,365,3,11,14,501.454620
304.100006,365,0,7,9,205.286865
304.200012,365,0,4,14,305.713135
304.299988,365,3,7,6,205.286865
304.399994,365,3,5,0,305.713135
306.100006,365,0,13,12,334.527374
306.200012,365,0,14,14,176.472626
306.299988,365,3,13,3,334.527374
306.399994,365,3,10,3,176.472626
307.100006,365,0,13,10,269.832153
307.200012,365,0,7,11,241.167847
307.299988,365,3,13,5,269.832153
307.399994,365,3,13,11,241.167847
308.100006,365,0,2,1,39.235119
308.200012,365,0,1,3,471.764893
308.299988,365,3,2,14,39.235119
308.399994,365,3,4,14,471.764893
309.100006,365,0,15,12,75.850700
309.200012,365,0,12,11,435.149292
309.299988,365,3,15,3,75.850700
309.399994,365,3,14,6,435.149292
310.100006,365,0,0,5,339.209015
310.200012,365,0,0,6,171.790985
310.299988,365,3,0,10,339.209015
310.399994,365,3,1,11,171.790985
311.100006,365,0,9,2,340.526886
311.200012,365,0,9,2,170.473114
311.299988,365,3,9,13,340.526886
311.399994,365,3,9,13,170.473114
312.100006,365,0,14,7,5.623590
312.200012,365,0,15,7,505.376404
312.299988,365,3,14,8,5.623590
312.399994,365,3,13,7,505.376404
314.100006,365,0,8,2,17.704107
314.200012,365,0,8,3,493.295898
314.299988,365,3,8,13,17.704107
314.399994,365,3,9,12,493.295898
318.100006,365,0,10,5,213.506454
318.200012,365,0,13,10,297.493530
318.299988,365,3,10,10,213.506454
318.399994,365,3,14,6,297.493530
321.100006,365,0,6,2,324.949402
321.200012,365,0,10,4,186.050598
321.299988,365,3,6,13,324.949402
321.399994,365,3,4,9,186.050598
323.100006,365,0,4,3,332.661835
323.200012,365,0,2,5,178.338165
323.299988,365,3,4,12,332.661835
323.399994,365,3,7,12,178.338165
324.100006,365,0,5,14,339.972046
324.200012,365,0,6,15,171.027954
324.299988,365,3,5,1,339.972046
324.399994,365,3,5,2,171.027954
327.100006,365,0,1,1,8.751186
327.200012,365,0,2,0,502.248810
327.299988,365,3,1,14,8.751186
327.399994,365,3,2,15,502.248810
328.100006,365,0,4,14,298.731354
328.200012,365,0,7,9,212.268646
328.299988,365,3,4,1,298.731354
328.399994,365,3,2,7,212.268646
329.100006,365,0,5,8,208.475784
329.200012,365,0,10,11,302.524231
329.299988,365,3,5,7,208.475784
329.399994,365,3,6,1,302.524231
331.100006,365,0,15,10,336.264160
331.200012,365,0,14,8,174.735840
331.299988,365,3,15,5,336.264160
331.399994,365,3,13,5,174.735840
332.100006,365,0,1,9,199.637817
332.200012,365,0,7,10,311.362183
332.299988,365,3,1,6,199.637817
332.399994,365,3,2,0,311.362183
333.100006,365,0,11,14,28.052198
333.200012,365,0,9,14,482.947815
333.299988,365,3,11,1,28.052198
333.399994,365,3,9,2,482.947815
334.100006,365,0,4,5,86.868378
334.200012,365,0,5,2,424.131622
334.299988,365,3,4,10,86.868378
334.399994,365,3,2,13,424.131622
335.100006,365,0,10,0,219.576981
335.200012,365,0,7,4,291.423035
335.299988,365,3,10,15,219.576981
335.399994,365,3,10,10,291.423035
337.100006,365,0,14,1,338.542328
337.200012,365,0,13,0,172.457672
337.299988,365,3,14,14,338.542328
337.399994,365,3,14,15,172.457672
339.100006,365,0,10,4,335.561279
339.200012,365,0,8,3,175.438721
339.299988,365,3,10,11,335.561279
339.399994,365,3,12,11,175.438721
341.100006,365,0,7,15,163.409653
341.200012,365,0,11,11,347.590332
341.299988,365,3,7,0,163.409653
341.399994,365,3,10,5,347.590332
342.100006,365,0,9,9,60.308666
342.200012,365,0,12,8,450.691345
342.299988,365,3,9,6,60.308666
342.399994,365,3,8,9,450.691345
343.100006,365,0,13,14,338.789062
343.200012,365,0,13,12,172.210938
343.299988,365,3,13,1,338.789062
343.399994,365,3,13,3,172.210938
344.100006,365,0,2,14,340.581940
